"layer","Banda1","Banda2","Banda3","Banda4","Banda5","Banda6","Banda7","Banda10","Banda11"
17,10040.9052734375,9006.59765625,7536.20654296875,6383.6845703125,5863.703125,5231.15576171875,5123.576171875,28177.728515625,25559.947265625
17,10032.6015625,8993.4375,7528.94775390625,6368.1044921875,5849.51708984375,5222.16943359375,5122.82373046875,28206.017578125,25550.705078125
17,10015.7490234375,8992.931640625,7513.92919921875,6363.77978515625,5852.47802734375,5221.38623046875,5120.05419921875,28221.986328125,25561.919921875
17,10023.15234375,8992.8662109375,7516.029296875,6368.26318359375,5853.26123046875,5220.4892578125,5123.10009765625,28244.9140625,25578.970703125
17,10004.3203125,8976.705078125,7501.48828125,6359.6142578125,5850.43896484375,5223.962890625,5119.6123046875,28273.84375,25580.890625
17,10004.08984375,8968.5732421875,7496.57080078125,6354.87353515625,5855.12060546875,5226.5478515625,5118.5,28291.1015625,25593.708984375
17,9996.3828125,8966.5888671875,7502.1240234375,6354.9951171875,5877.57177734375,5231.89111328125,5125.2744140625,28248.55078125,25593.337890625
17,9986.515625,8954.3076171875,7501.7275390625,6355.16748046875,5893.86669921875,5245.53466796875,5133.6904296875,28255.919921875,25631.22265625
12,10545.416015625,9768.826171875,9351.5546875,9359.953125,15035.220703125,13339.41015625,10486.0234375,31955.685546875,28197.076171875
12,10394.7998046875,9554.150390625,9079.041015625,8691.9052734375,16680.021484375,12706.376953125,9623.7353515625,31842.9609375,28112.421875
12,10278.9521484375,9384.8193359375,8822.990234375,8289.3505859375,17059.427734375,12231.66796875,8995.236328125,31613.90625,27946.986328125
12,10224.2216796875,9335.2685546875,8770.28125,8165.98046875,16656.1015625,11709.4970703125,8561.3828125,31296.625,27747.689453125
12,10252.31640625,9372.681640625,8984.015625,8428.58203125,17226.255859375,12052.734375,8762.955078125,31148.92578125,27620.642578125
12,10125.4111328125,9194.40234375,8566.2763671875,8013.99755859375,15719.21875,10896.064453125,8190.39404296875,31521.12890625,27882.322265625
12,10072.39453125,9139.125,8494.064453125,7873.4248046875,16073.9189453125,10487.62109375,7925.08154296875,31606.685546875,27967.56640625
12,9964.95703125,8964.8974609375,8482.013671875,7330.7412109375,22230.412109375,12106.4169921875,7917.349609375,31157.169921875,27680.9765625
12,10121.6533203125,9193.9619140625,8664.4580078125,7845.78857421875,19337.302734375,13099.330078125,8984.2138671875,31088.220703125,27628.2734375
12,10109.8828125,9176.84765625,8509.349609375,7926.5966796875,16653.076171875,11582.095703125,8455.0927734375,31495.4921875,27847.759765625
12,10128.9453125,9227.044921875,8614.912109375,8173.0654296875,15820.990234375,12158.9931640625,8946.021484375,31906.99609375,28110.060546875
12,10181.603515625,9297.7666015625,8731.1044921875,8343.3916015625,15512.974609375,12636.6796875,9325.3935546875,32053.48828125,28218.548828125
12,10246.484375,9374.7861328125,8774.6884765625,8521.89453125,14716.583984375,11834.794921875,9122.978515625,32107.9453125,28256.5
12,10288.849609375,9429.8056640625,8891.103515625,8525.521484375,16244.7685546875,12581.103515625,9404.96875,31956.373046875,28152.705078125
12,10213.7998046875,9318.0615234375,8714.27734375,8357.6865234375,15803.1025390625,12308.626953125,9235.6533203125,31897.595703125,28112.703125
12,10281.98046875,9428.8515625,8959.4501953125,8520.2919921875,18015.28515625,14477.705078125,10185.7265625,31358.681640625,27834.744140625
12,9951.625,8955.43359375,8399.7783203125,7279.64404296875,20427.212890625,12076.619140625,8006.87646484375,30680.19921875,27268.158203125
12,10179.23046875,9295.0009765625,8785.197265625,8238.7587890625,16871.498046875,13687.6328125,9507.93359375,30516.017578125,27207.955078125
12,9946.0517578125,8924.421875,8256.5576171875,7160.73193359375,19850.560546875,12528.853515625,8151.10107421875,29969.849609375,26836.13671875
12,10096.83984375,9153.923828125,8694.4521484375,7706.06884765625,19696.86328125,13183.38671875,8831.9052734375,29786.869140625,26776.92578125
12,9922.134765625,8887.69140625,8330.8505859375,7085.27978515625,21405.900390625,11813.572265625,7683.7939453125,29745.234375,26750.73828125
17,10051.3359375,9013.341796875,7549.34716796875,6386.0517578125,5889.92333984375,5242.5791015625,5129.99365234375,28172.970703125,25556.3671875
17,10036.8935546875,9004.61328125,7532.919921875,6374.0166015625,5866.166015625,5235.3623046875,5121.47412109375,28183.99609375,25575.2734375
17,10036.8330078125,9003.646484375,7534.0224609375,6379.92236328125,5857.28271484375,5229.521484375,5121.9814453125,28181.40625,25573.50390625
17,10024.888671875,8998.6328125,7524.9189453125,6376.86181640625,5858.921875,5224.11376953125,5124.1240234375,28208.625,25573.37890625
17,10019.828125,8983.033203125,7514.041015625,6365.0771484375,5851.6220703125,5218.9716796875,5118.42431640625,28223.41796875,25578.92578125
17,10021.7265625,8990.0595703125,7515.26953125,6361.02294921875,5849.61865234375,5221.77783203125,5120.7041015625,28228.958984375,25580.962890625
17,10000.5703125,8974.205078125,7498.28515625,6352.36669921875,5843.056640625,5220.89208984375,5120.40625,28262.2578125,25586.060546875
17,9997.978515625,8967.2939453125,7494.560546875,6350.00634765625,5852.142578125,5220.126953125,5120.90673828125,28288.80078125,25606.220703125
17,9989.4931640625,8958.2978515625,7498.53271484375,6351.1181640625,5863.52197265625,5226.79638671875,5124.794921875,28287.146484375,25610.236328125
17,9993.9384765625,8953.876953125,7501.83544921875,6348.3349609375,5885.9677734375,5242.5673828125,5130.60986328125,28298.02734375,25627.69921875
12,10407.580078125,9588.3828125,9077.947265625,8803.455078125,16229.146484375,14608.32421875,10662.6142578125,32176.583984375,28327.431640625
12,10437.2353515625,9620.033203125,9116.388671875,8864.94921875,15935.6708984375,14567.453125,10722.51953125,32217.076171875,28345.462890625
12,10393.9404296875,9551.564453125,8997.4306640625,8774.96484375,15133.150390625,12963.46484375,9893.8154296875,32224.12109375,28318.150390625
12,10206.990234375,9312.68359375,8685.6064453125,8514.7841796875,14028.724609375,11407.3701171875,8967.4345703125,32095.373046875,28247.25
12,10120.9267578125,9207.884765625,8544.4892578125,8123.6904296875,15207.078125,11157.875,8474.76953125,31915.11328125,28139.005859375
12,10241.623046875,9371.0634765625,8743.95703125,8466.6845703125,15507.5498046875,12549.302734375,9490.8447265625,32135.703125,28283.64453125
12,10208.6884765625,9305.28125,8712.4140625,8274.6533203125,16074.8681640625,11585.3447265625,8737.837890625,32030.412109375,28248.048828125
12,10112.5439453125,9177.1767578125,8641.4365234375,7919.875,16863.05078125,12270.9306640625,8737.376953125,31479.990234375,27873.8203125
12,10009.6357421875,9028.56640625,8541.177734375,7467.1669921875,20104.634765625,12739.6728515625,8375.1201171875,30878.34765625,27468.494140625
12,10155.62890625,9256.287109375,8730.2724609375,8163.28564453125,17591.37890625,13139.7412109375,9298.1962890625,31289.740234375,27725.904296875
12,10337.1962890625,9512.22265625,9044.9541015625,8997.033203125,15260.1103515625,13203.732421875,10002.4033203125,32011.67578125,28183.466796875
12,10329.2080078125,9506.0791015625,8951,8821.5205078125,15295.4267578125,13085.412109375,9969.4345703125,32411.708984375,28467.111328125
12,10452.44140625,9665.486328125,9220.5771484375,9079.6474609375,16304.5322265625,13892.96875,10524.3984375,32381.0234375,28409.306640625
12,10567.5869140625,9838.76171875,9583.4404296875,9559.5361328125,17357.76171875,15045.11328125,11342.5888671875,32206.921875,28307.916015625
12,10371.7431640625,9557.75,9250.548828125,8814.166015625,18880.6796875,14767.353515625,10465.560546875,31748.392578125,28040.900390625
12,10080.955078125,9133.74609375,8592.1806640625,7706.3310546875,19039.458984375,12847.828125,8743.77734375,31081.88671875,27601.21875
12,10177.568359375,9282.9306640625,8718.5947265625,8185.2294921875,16238.6611328125,13182.0498046875,9513.0068359375,31164.333984375,27654.953125
12,10347.9267578125,9537.546875,9113.34375,8908.107421875,16458.087890625,14642.998046875,10582.5068359375,31214.572265625,27683.7109375
12,9995.751953125,8996.69140625,8376.8701171875,7348.80859375,20112.076171875,12497.1591796875,8303.3330078125,30232.61328125,27068.66015625
12,10425.205078125,9591.193359375,9226.88671875,8739.216796875,18201.296875,14136.5498046875,10285.1123046875,30186.443359375,27046.59765625
12,10094.2646484375,9146.0458984375,8669.8994140625,7679.8662109375,20571.310546875,12605.619140625,8604.76171875,29976.92578125,26878.04296875
17,10049.439453125,9009.53515625,7545.16748046875,6387.0322265625,5892.16650390625,5238.01025390625,5132.150390625,28189.60546875,25553.119140625
17,10044.7275390625,9003.05078125,7531.76318359375,6381.88330078125,5868.52099609375,5230.51708984375,5125.6015625,28234.37890625,25587.6640625
17,10035.7841796875,9000.7451171875,7528.74853515625,6365.8603515625,5855.775390625,5222.98388671875,5121.548828125,28222.134765625,25580.6328125
17,10028.7705078125,8994.3056640625,7515.5732421875,6356.935546875,5846.8720703125,5220.7734375,5118.8359375,28259.703125,25596.931640625
17,10026.857421875,8983.447265625,7504.2412109375,6357.48193359375,5839.2998046875,5216.802734375,5115.46142578125,28261.94921875,25595.16015625
17,10004.5712890625,8970.962890625,7498.03955078125,6351.1201171875,5833.6015625,5214.5595703125,5114.0859375,28246.615234375,25598.650390625
17,9997.595703125,8965.04296875,7488.9833984375,6344.39111328125,5837.5537109375,5215.07861328125,5113.71142578125,28266.3359375,25610.849609375
17,9991.947265625,8955.2744140625,7486.9619140625,6339.4228515625,5847.10546875,5222.58935546875,5118.09765625,28280.751953125,25622.82421875
17,9979.9814453125,8949.1298828125,7487.98193359375,6341.8818359375,5853.62841796875,5223.94140625,5121.49658203125,28308.677734375,25644.5546875
17,9984.4404296875,8946.5517578125,7491.34765625,6342.34326171875,5874.46728515625,5242.9013671875,5134.37744140625,28340.548828125,25638.779296875
12,10498.82421875,9711.83203125,9236.640625,9094.9111328125,16443.08984375,15728.3017578125,11631.0009765625,32179.123046875,28376.626953125
12,10588.2490234375,9822.720703125,9456.3916015625,9483.92578125,16905.96875,15743.0810546875,11777.501953125,32168.8828125,28371.25
12,10503.28515625,9746.236328125,9351.5419921875,9319.98828125,16125.9521484375,13748.470703125,10425.25,32423.056640625,28520.4296875
12,10659.4951171875,9901.4033203125,9492.345703125,9482.2080078125,16166.09375,13905.724609375,10727.9482421875,32638.7890625,28617.869140625
12,10556.240234375,9773.0244140625,9349.658203125,9226.4736328125,15661.3125,13315.5146484375,10158.3896484375,32571.822265625,28626.640625
12,10339.6533203125,9513.919921875,8969.7373046875,8766.0107421875,14887.4765625,12803.5966796875,9838.3076171875,32578.857421875,28635.388671875
12,10254.662109375,9393.150390625,8839.0400390625,8599.583984375,16053.9130859375,12982.365234375,9774.9248046875,32571.939453125,28629.15625
12,10224.62890625,9357.376953125,8761.1826171875,8522.826171875,14908.3134765625,12356.7607421875,9405.7421875,32362.03125,28467.1796875
12,10114.51953125,9202.626953125,8651.4169921875,8051.056640625,17505.34765625,12601.9609375,8927.3427734375,31455.818359375,27895.705078125
12,9971.3623046875,8967.86328125,8322.703125,7240.904296875,20479.82421875,12472.9423828125,8139.61474609375,30963.07421875,27530.0078125
12,10323.767578125,9490.39453125,9038.34765625,8662.68359375,17500.4296875,14865.546875,10513.6298828125,31825.2265625,28041.23828125
12,10404.8642578125,9596.1025390625,9099.703125,8996.140625,15547.7333984375,13208.333984375,10201.306640625,32448.37109375,28470.408203125
12,10529.0068359375,9754.48046875,9390.7451171875,9291.2236328125,16628.55859375,13321.17578125,10154.82421875,32215.2265625,28337.822265625
12,10789.326171875,10128.7783203125,10055.6689453125,10070.9814453125,18734.365234375,16180.0078125,12079.0205078125,32117.0234375,28264.076171875
12,10452.103515625,9655.271484375,9386.763671875,9024.861328125,18248.173828125,14918.1884765625,10629.2509765625,31795.712890625,28030.94140625
12,10309.46484375,9475.9892578125,8935.5908203125,8635.4365234375,15340.056640625,13166.2470703125,9768.73828125,31568.400390625,27886.787109375
12,10430.9658203125,9663.28125,9262.78515625,9188.9765625,16194.341796875,14135.1220703125,10519.9990234375,31709.625,27974.78125
12,10431.25390625,9637.9267578125,9341.123046875,9092.412109375,17706.173828125,14649.9140625,10752.185546875,31423.546875,27807.572265625
12,10118.0302734375,9183.435546875,8659.4140625,7927.89990234375,18761.447265625,13084.4462890625,9032.6728515625,30447.5390625,27156.669921875
12,10154.634765625,9233.62109375,8706.244140625,8033.9091796875,17883.994140625,12956.619140625,9119.546875,30338.31640625,27116.75
12,10770.62109375,10092.271484375,10091.9580078125,10047.9873046875,19052.08984375,15675.9365234375,11791.3134765625,30702.158203125,27349.83203125
12,10224.8408203125,9342.1650390625,8904.5,8337.4072265625,18788.326171875,13826.21875,9871.1337890625,30507.47265625,27176.587890625
17,10039.1748046875,9002.56640625,7545.0888671875,6384.83203125,5882.78662109375,5232.92138671875,5129.33056640625,28219.693359375,25579.51953125
17,10018.5048828125,9000.2470703125,7532.55712890625,6373.99462890625,5865.6396484375,5227.478515625,5124.61181640625,28230.25390625,25587.814453125
17,10023.0947265625,8989.9853515625,7514.14599609375,6367.189453125,5843.951171875,5218.77392578125,5120.2490234375,28235.083984375,25587.54296875
17,10010.951171875,8984.578125,7506.931640625,6356.64892578125,5836.78271484375,5210.96484375,5119.54541015625,28250.0859375,25598.412109375
17,10015.5400390625,8973.0810546875,7497.7138671875,6347.69775390625,5831.58251953125,5207.0927734375,5112.70947265625,28278.369140625,25593.544921875
17,10001.51171875,8966.2099609375,7493.9599609375,6345.06640625,5831.65234375,5213.544921875,5115.0537109375,28274.396484375,25601.341796875
17,9987.4990234375,8958.4296875,7485.10595703125,6337.89404296875,5835.0712890625,5214.7490234375,5112.9267578125,28292.9921875,25623.1484375
17,9983.8056640625,8951.1728515625,7484.55859375,6335.7392578125,5844.26220703125,5212.94287109375,5113.0625,28286.560546875,25644.5546875
17,9968.1142578125,8941.9013671875,7482.89794921875,6338.75,5853.9267578125,5220.99267578125,5119.9775390625,28333.330078125,25672.7734375
17,9969.5966796875,8936.8017578125,7479.68115234375,6333.8876953125,5869.26513671875,5235.07177734375,5126.7451171875,28377.85546875,25694.810546875
12,10311.5947265625,9425.4375,8897.2431640625,8323.119140625,16316.44140625,13748.4853515625,9914.595703125,31959.501953125,28188.474609375
12,10337.931640625,9461.7529296875,8992.458984375,8471.537109375,17016.646484375,13107.705078125,9491.123046875,31732.431640625,28031.98828125
12,10323.3232421875,9488.52734375,9105.0419921875,8739.9033203125,17095.83984375,13223.19921875,9702.0029296875,31895.32421875,28146.91015625
12,10445.2919921875,9663.7216796875,9312.6328125,9153.4658203125,17032.015625,14705.826171875,10915.541015625,32181.966796875,28318.591796875
12,10442.669921875,9638.0419921875,9195.931640625,9010.740234375,16623.228515625,13476.513671875,9973.619140625,32248.1640625,28373.833984375
12,10634.5009765625,9873.9541015625,9557.4130859375,9353.4609375,16982.994140625,13905.41015625,10278.0029296875,32347.578125,28474.251953125
12,10457.1982421875,9685.99609375,9272.015625,9306.3681640625,15560.53125,13847.1328125,10511.7958984375,32665.2734375,28688.037109375
12,10262.1123046875,9403.61328125,8850.8349609375,8759.23046875,15009.015625,12960.4580078125,9846.708984375,32683.15625,28650.44140625
12,10198.337890625,9323.203125,8797.1279296875,8424.626953125,16838.95703125,13171.6904296875,9599.064453125,32033.462890625,28285.294921875
12,9980.2763671875,8997.4404296875,8338.7978515625,7651.560546875,17774.337890625,11923.080078125,8423.4501953125,31504.404296875,27870.421875
12,10208.642578125,9318.005859375,8821.9931640625,8319.4521484375,18004.271484375,13599.142578125,9571.212890625,31968.556640625,28136.06640625
12,10466.916015625,9674.7890625,9356.5986328125,9085.734375,16706.056640625,14375.9541015625,10534.4658203125,32327.412109375,28416.248046875
